Date,Open,High,Low,Close,Adj Close,Volume
10/12/17,164.559998,165.919998,162.699997,164.539993,134.63768,1385500
10/13/17,165.410004,167.820007,164.380005,166.309998,136.086014,1446500
10/16/17,166.449997,167.279999,165.029999,165.330002,135.284164,1092800
10/17/17,165.190002,167.740005,164.820007,167.100006,136.732468,1366200
10/18/17,166.720001,167.600006,164.169998,164.490005,134.596786,1092700
10/19/17,164.759995,166.479996,164.160004,165.520004,135.43959,1518300
10/20/17,165.509995,165.800003,163.080002,164.720001,134.785004,1300000
10/23/17,165.229996,166.190002,164.220001,165.440002,135.37413,965400
10/24/17,165.289993,165.740005,163.550003,163.869995,134.089462,1507700
10/25/17,163.059998,163.880005,161.080002,163.679993,133.93399,1220700
10/26/17,164.190002,164.830002,161.639999,163.759995,133.999466,1868200
10/27/17,161.25,162,153.710007,156.660004,128.189758,3493800
10/30/17,156.570007,158.270004,156.139999,157.740005,129.073456,1371900
10/31/17,157.399994,157.610001,154.050003,155.330002,127.101463,2357300
11/1/17,155.990005,157.729996,155.289993,157.089996,128.541641,1539800
11/2/17,156.979996,160.270004,156.740005,159.360001,130.399094,1690100
11/3/17,156.369995,157.720001,154.699997,155,126.831413,2114200
11/6/17,154.979996,155.399994,153.740005,154.990005,126.82325,2230300
11/7/17,155.240005,160.380005,154.660004,159.050003,130.145386,2481300
11/8/17,159.089996,160.139999,155.679993,157.029999,128.492523,2289400
11/9/17,156.5,163.5,156.490005,161.259995,131.953751,2798300
11/10/17,163.149994,164.5,161.619995,163.75,133.991272,2832400
11/13/17,164.300003,165.830002,160.110001,160.309998,131.176437,2945900
11/14/17,160.600006,161.830002,159.850006,160.509995,131.340073,2085100
11/15/17,158,160.440002,157,159.380005,131.936111,1726300
11/16/17,158.869995,160.360001,157.779999,159.869995,132.341736,1601700
11/17/17,160.5,164.169998,160.5,161.949997,134.063553,2209600
11/20/17,161.389999,161.699997,158.929993,159.009995,131.629807,1440200
11/21/17,158.979996,159.389999,157.399994,159.149994,131.745697,1407900
11/22/17,158.910004,160.050003,158.240005,158.330002,131.06691,1152200
11/24/17,159.110001,159.889999,157.490005,158,130.793701,589500
11/27/17,158,158.259995,155.350006,156.389999,129.460953,1377800
11/28/17,156.179993,156.570007,154.529999,156.119995,129.237442,2312400
11/29/17,156.050003,159.979996,155.509995,158.729996,131.398026,2627300
11/30/17,159.350006,162.320007,158.860001,161.75,133.898026,2655100
12/1/17,162.199997,162.789993,160.979996,162.350006,134.394684,1725100
12/4/17,163.199997,164.199997,162.289993,163.669998,135.487396,2498800
12/5/17,164.240005,164.240005,162.070007,162.75,134.72583,2010500
12/6/17,162.860001,163.929993,161.779999,162.759995,134.734085,1310800
12/7/17,162.070007,163.130005,161.699997,162.070007,134.162918,1137900
12/8/17,161.860001,162.740005,160.740005,162.25,134.311905,1423800
12/11/17,162.300003,163.330002,161.660004,162.259995,134.320175,1122300
12/12/17,166,167.300003,163.479996,166.350006,137.705917,4140500
12/13/17,166.770004,168.339996,165.199997,165.830002,137.275467,1878300
12/14/17,166,167.779999,165.289993,165.630005,137.109909,1342800
12/15/17,166.399994,169.110001,166.240005,167.809998,138.914536,3053300
12/18/17,168.149994,170.929993,167.899994,169.820007,140.57843,1689000
12/19/17,169.850006,170.470001,167.259995,168.419998,139.41951,1569500
12/20/17,168.320007,169,163.899994,163.979996,135.744034,2263500
12/21/17,164.490005,164.919998,163.800003,164.699997,136.340027,1098500
12/22/17,164.490005,167.809998,164,167.070007,138.301971,2015600
12/26/17,167.25,169.990005,166.660004,169.360001,140.197632,1103000
12/27/17,169.820007,171.25,169.130005,170.770004,141.364838,1617700
12/28/17,170.839996,171.429993,169.919998,171.149994,141.679428,995000
12/29/17,171.320007,172.350006,170.360001,171.740005,142.167786,1190900
1/2/18,172.339996,173.020004,170.339996,172.419998,142.730728,1442900
1/3/18,172.100006,172.610001,169.850006,171.619995,142.068466,1849300
1/4/18,171.490005,171.490005,166.539993,166.600006,137.912888,2159500
1/5/18,167.050003,168.369995,166.369995,168.149994,139.195969,2126500
1/8/18,168.960007,170.169998,168.339996,169.25,140.106567,1874900
1/9/18,168.910004,169.410004,165.130005,165.529999,137.027161,1720900
1/10/18,164.679993,165.119995,162.770004,164.979996,136.571808,1339500
1/11/18,165.25,165.490005,164.059998,164.830002,136.447662,1494600
1/12/18,165.009995,165.970001,164.369995,165.509995,137.010559,1238100
1/16/18,165.919998,168.100006,164.899994,165.039993,136.62146,1448900
1/17/18,165.720001,167.960007,164.619995,167.399994,138.575134,1699300
1/18/18,167.029999,167.630005,163.75,164.25,135.967529,1947600
1/19/18,164.910004,165.289993,163.029999,164.240005,135.959259,1805200
1/22/18,164.279999,166.830002,164.070007,166.100006,137.498993,1751600
1/23/18,166.929993,169.279999,165.589996,166.330002,137.689377,2864000
1/24/18,166.649994,167.160004,164.770004,166.100006,137.498993,1802200
1/25/18,165.580002,166.229996,162.600006,164.199997,135.926132,1476900
1/26/18,164.850006,165.360001,163.020004,163.710007,135.520523,1574700
1/29/18,163.429993,163.789993,161.830002,162.919998,134.866531,1678600
1/30/18,162.809998,163.470001,161.259995,162.610001,134.60994,2145000
1/31/18,159.970001,163.669998,158.559998,163.369995,135.239059,3259500
2/1/18,163.610001,164.830002,159.300003,159.649994,132.159592,2652400
2/2/18,159.190002,160,155.699997,156.520004,129.568588,3166200
2/5/18,155.679993,159.179993,154.360001,155.119995,128.409653,2678600
2/6/18,154.160004,156.089996,152.130005,155.979996,129.121536,3469700
2/7/18,155.789993,158.5,154.759995,154.860001,128.194382,2055700
2/8/18,154.389999,156.869995,152.139999,152.179993,125.975868,2940100
2/9/18,152.889999,158.470001,151.270004,157.199997,130.131485,3211700
2/12/18,157.330002,157.839996,152.360001,156.800003,129.800354,2338500
2/13/18,154.559998,156.100006,153.5,155.490005,130.336853,1481900
2/14/18,154.660004,155.029999,151.309998,154.089996,129.163284,2092500
2/15/18,154.570007,156.669998,153.860001,156.149994,130.89006,1692400
2/16/18,156.009995,157.539993,155.490005,156.089996,130.839752,1909900
2/20/18,155.970001,157.399994,155.529999,155.589996,130.420654,1516600
2/21/18,155,155.690002,151.279999,151.300003,126.824654,1657100
2/22/18,152.039993,155.960007,152.039993,154.029999,129.113007,1602800
2/23/18,154.440002,156.660004,153.880005,156.660004,131.317551,1071000
2/26/18,157.149994,159.149994,156.5,159.070007,133.337723,1451800
2/27/18,160.110001,161.080002,153.929993,153.929993,129.02916,1944300
2/28/18,154.679993,155.820007,153.380005,153.509995,128.677124,2076100
3/1/18,153.300003,156.889999,152.889999,154.940002,129.875793,1655200
3/2/18,154.770004,155.740005,153.119995,155.520004,130.361984,1565900
3/5/18,154.369995,158.669998,154.369995,157.460007,131.988144,1610300
3/6/18,156.75,158.179993,156.029999,157.630005,132.130646,1472000
3/7/18,156.679993,158.490005,155.259995,155.919998,130.697235,1461900
3/8/18,156.179993,157.050003,155.169998,156.279999,130.999023,1201700
3/9/18,156.139999,156.789993,154.149994,156.570007,131.242111,1376300
3/12/18,156.720001,157.800003,156.110001,156.740005,131.384598,2259700
3/13/18,157.130005,159.270004,156.039993,157.470001,131.996521,1409100
3/14/18,158.259995,159.320007,157.020004,158.490005,132.851547,2498200
3/15/18,158.520004,159.169998,155.789993,156.600006,131.267273,1792800
3/16/18,156.5,158.050003,156.050003,157.130005,131.711533,2092600
3/19/18,157.309998,157.309998,154.149994,155.429993,130.286545,1269300
3/20/18,155.690002,156.800003,154.190002,154.580002,129.57402,1318200
3/21/18,154.860001,155.649994,153.320007,154.339996,129.372833,1401000
3/22/18,153.940002,155.210007,152.410004,152.529999,127.855659,1797300
3/23/18,152.800003,154.630005,151.380005,151.729996,127.185074,1785000
3/26/18,152.789993,153.539993,151.770004,153.320007,128.517868,1485000
3/27/18,151.509995,151.809998,147.279999,150.460007,126.120529,3576100
3/28/18,151.240005,156.119995,151.199997,155.910004,130.688873,2420800
3/29/18,156.350006,157.289993,153.300003,154.350006,129.381226,1761500
4/2/18,154.570007,155.5,151.979996,153.080002,128.316681,1680700
4/3/18,153.330002,155.339996,152.199997,154.229996,129.28067,1429700
4/4/18,153,156.889999,152.899994,156.279999,130.999023,2066900
4/5/18,155.979996,156.419998,154.220001,155.550003,130.3871,1477800
4/6/18,155.539993,157.25,153.580002,154.100006,129.171677,1198800
4/9/18,154.169998,154.979996,153,153.419998,128.6017,1310500
4/10/18,154.490005,155.410004,153.399994,154.929993,129.867401,1409200
4/11/18,154.190002,155.710007,153.539993,153.610001,128.760956,1269800
4/12/18,153.639999,154.119995,149.639999,149.919998,125.667885,1892600
4/13/18,150.080002,151.850006,149.699997,151.729996,127.185074,1284300
4/16/18,152.830002,153.070007,151.380005,152.279999,127.646103,1357600
4/17/18,152.580002,154.949997,151.529999,153.240005,128.450821,1630400
4/18/18,153.570007,153.889999,152.309998,152.550003,127.872414,995500
4/19/18,152.389999,152.389999,148.580002,150.279999,125.969627,1368500
4/20/18,150.789993,151.440002,146.899994,147.25,123.429794,2333300
4/23/18,147.389999,148.419998,145.960007,146.899994,123.136398,1494700
4/24/18,147.029999,148.139999,145.889999,147.800003,123.8908,1674900
4/25/18,147.389999,148.419998,145.779999,146.740005,123.002281,1899900
4/26/18,147.410004,151.479996,146.889999,150.160004,125.869057,2048700
4/27/18,148.910004,157.5,148.910004,156.139999,130.881683,2371100
4/30/18,156.520004,156.949997,154,156.339996,131.049316,2580900
5/1/18,158.25,160.740005,157.649994,159.740005,133.899338,3064700
5/2/18,158.630005,159.979996,156.270004,159.190002,133.438278,2483800
5/3/18,158.649994,159.690002,157.869995,159.039993,133.312561,1635900
5/4/18,158.899994,160.130005,158.660004,159.339996,133.564011,1710600
5/7/18,160.039993,160.210007,158.509995,159.770004,133.924469,1650800
5/8/18,160.419998,160.600006,158.089996,158.75,133.069489,2265300
5/9/18,158.649994,160.550003,158.210007,159.940002,134.066956,1212900
5/10/18,160.5,161.610001,160.149994,161.220001,135.139893,1319200
5/11/18,161.520004,162.110001,159.660004,159.889999,134.02504,1151200
5/14/18,159.679993,160.490005,156.800003,158.020004,132.45755,1764000
5/15/18,157.169998,157.580002,154.169998,154.649994,129.63269,2298300
5/16/18,153.600006,155.619995,153.600006,154.309998,130.999496,1253600
5/17/18,154.610001,155.220001,153.259995,153.679993,130.464661,1064800
5/18/18,153.039993,154.860001,152.5,154.179993,130.889114,1239400
5/21/18,154.940002,157.720001,152.889999,157.039993,133.317093,1354900
5/22/18,157,159.199997,156.369995,158.220001,134.318832,1624900
5/23/18,158.380005,159.699997,158.339996,159.259995,135.201721,1495300
5/24/18,159.240005,159.979996,157.630005,158.779999,134.794235,1026300
5/25/18,159.330002,159.869995,158.729996,159.490005,135.396973,981700
5/29/18,159.070007,160.869995,158.210007,159.75,135.617706,1605800
5/30/18,159.820007,162.440002,158.669998,161.589996,137.179733,1676400
5/31/18,160,161.630005,159.190002,160.220001,136.016739,3009100
6/1/18,160.559998,161.410004,159,160.800003,136.509109,1540900
6/4/18,161.169998,162.949997,159.899994,162.619995,138.054169,1397000
6/5/18,162.990005,165.130005,162.380005,162.929993,138.317337,1784100
6/6/18,162.759995,165.320007,162.759995,165.270004,140.303879,1309900
6/7/18,165.220001,165.800003,163.970001,164.789993,139.896347,1621900
6/8/18,164.949997,165.559998,163.929993,165.380005,140.397247,1282900
6/11/18,164.899994,165.630005,164.350006,165.100006,140.1595,1077500
6/12/18,165.029999,167.029999,164.380005,166.149994,141.050903,1268800
6/13/18,166.740005,166.820007,162.229996,162.5,137.952286,1155400
6/14/18,163.360001,164.470001,162.679993,164.050003,139.268143,1277800
6/15/18,164.339996,165.990005,164,164.479996,139.633194,2510800
6/18/18,164.259995,165.699997,163.770004,165.039993,140.108551,1362000
6/19/18,164.520004,166.619995,164.470001,165.389999,140.405701,1702300
6/20/18,165.210007,168.470001,165,168.080002,142.689377,2165200
6/21/18,167.449997,169.520004,167.149994,169.479996,143.877884,1210900
6/22/18,169.899994,173,168.619995,172.850006,146.738785,1833800
6/25/18,173,173.110001,170.199997,171.460007,145.558777,2346600
6/26/18,171.600006,173.059998,170.639999,172.399994,146.356781,2723100
6/27/18,172.770004,173.259995,170.919998,170.919998,145.100342,1546200
6/28/18,171.229996,171.990005,169.550003,171.210007,145.346558,1091000
6/29/18,170.759995,171.350006,168.970001,170.190002,144.480606,2191700
7/2/18,170.149994,170.720001,167.169998,169.679993,144.047668,1131100
7/3/18,169.539993,172.490005,168.429993,171.149994,145.295609,648800
7/5/18,171.610001,172.619995,170,172.5,146.441681,1172100
7/6/18,172.800003,173.449997,172.270004,172.990005,146.857651,1134000
7/9/18,172.399994,173.300003,171.130005,172.139999,146.136063,1484100
7/10/18,172.270004,173.630005,171.399994,172.830002,146.721817,1566800
7/11/18,171.979996,172.990005,170.979996,171.130005,145.278641,968100
7/12/18,171.149994,172.089996,170.509995,171.649994,145.720062,845400
7/13/18,172.300003,172.679993,171.089996,171.690002,145.754013,987400
7/16/18,171.309998,171.309998,168.529999,170.660004,144.879639,870200
7/17/18,171.229996,172.220001,170.220001,170.479996,144.726807,1052200
7/18/18,169.869995,171.229996,168.860001,170.720001,144.930527,1501900
7/19/18,170.039993,174.389999,169.660004,173.960007,147.681137,1726300
7/20/18,173.080002,173.529999,170.320007,170.5,144.74379,1383100
7/23/18,170.600006,170.809998,169.029999,170.380005,144.641937,1138800
7/24/18,170.5,171.210007,169.5,169.800003,144.149521,2066200
7/25/18,170.169998,171.940002,169.860001,171.130005,145.278641,1630400
7/26/18,171.919998,172.970001,170.479996,170.919998,145.100342,1265300
7/27/18,171.25,171.759995,167.779999,168.580002,143.113831,1375400
7/30/18,168.600006,172.919998,166.949997,171.860001,145.898361,1721400
7/31/18,173.039993,177.179993,171.899994,176.210007,149.591217,2379500
8/1/18,175.5,178.089996,174.289993,177.75,150.89859,2071300
8/2/18,177.350006,178.389999,175.910004,176.259995,149.633682,1711200
8/3/18,176.25,179.449997,175.990005,178.270004,151.340027,1190600
8/6/18,178.139999,179,176.559998,177.089996,150.338272,1316000
8/7/18,177.139999,177.139999,175.009995,176.479996,149.820419,831500
8/8/18,176.5,177.050003,175.360001,176.279999,149.650635,771700
8/9/18,176.119995,177.330002,174.830002,176.699997,150.007202,1188500
8/10/18,176.580002,176.729996,173.850006,174.380005,148.037689,1214700
8/13/18,174.679993,175.419998,173.850006,174.789993,148.385712,948300
8/14/18,175,175.919998,174.759995,175.589996,149.06488,959400
8/15/18,175.229996,177.350006,173.789993,177.139999,150.380753,1964000
8/16/18,175.740005,177.059998,175.020004,176.789993,151.797455,1378500
8/17/18,177.119995,178.630005,176.649994,178.479996,153.248535,1211100
8/20/18,179.130005,182.619995,178.860001,181.369995,155.729996,1779700
8/21/18,180.699997,182.050003,179.850006,180.210007,154.733978,1175300
8/22/18,180.509995,180.669998,178.110001,179.380005,154.021347,898400
8/23/18,179.470001,181.169998,179.160004,180.429993,154.922852,917700
8/24/18,179.809998,181.039993,179.589996,180.919998,155.343613,1108600
8/27/18,181.240005,181.460007,178.949997,180.070007,154.6138,1165600
8/28/18,180.309998,182.5,179.119995,182.440002,156.648743,1502100
8/29/18,182.600006,182.860001,180.839996,181.559998,155.893143,1298500
8/30/18,181.660004,182.309998,180.449997,181.449997,155.798706,1070400
8/31/18,182.320007,183.080002,181,183.029999,157.155334,2267000
9/4/18,183,183.889999,181.229996,181.830002,156.124985,1565100
9/5/18,181,183.570007,180.050003,182.410004,156.622986,2039200
9/6/18,183.460007,184.940002,183.179993,184.520004,158.434708,1710500
9/7/18,183.050003,183.619995,181.279999,181.690002,156.004761,1114700
9/10/18,182.619995,183.570007,181.279999,182.089996,156.348206,869200
9/11/18,182.869995,185.550003,182.369995,184.300003,158.245804,1740800
9/12/18,184.389999,185.979996,183.690002,184.940002,158.795319,1562300
9/13/18,186,186.029999,184.830002,185.229996,159.044342,1253000
9/14/18,184.429993,184.429993,180.369995,182.5,156.700256,966400
9/17/18,182.539993,184.100006,180.690002,183.460007,157.524551,990600
9/18/18,182.839996,183.369995,181.139999,181.419998,155.772934,1384500
9/19/18,181.889999,181.889999,179.100006,179.809998,154.390533,1290400
9/20/18,179.940002,181.320007,178.210007,180.110001,154.648132,1426600
9/21/18,180.070007,182.050003,180.059998,180.479996,154.96582,2263100
9/24/18,180.380005,180.639999,176.089996,176.669998,151.694443,1211600
9/25/18,177.570007,178.5,176.850006,176.990005,151.969208,1257100
9/26/18,176.990005,178.039993,175.199997,175.309998,150.526688,1130800
9/27/18,175.949997,176.889999,175.220001,175.470001,150.664078,1042700
9/28/18,175.759995,176.770004,174.889999,176.75,151.763123,1740200
10/1/18,176.789993,178.330002,176.220001,176.639999,151.668686,1155600
10/2/18,176.550003,177.199997,175.679993,176.050003,151.162094,1111000
10/3/18,176.279999,176.990005,171.389999,173.100006,148.62912,1093600
10/4/18,172.25,173.059998,168.410004,169.080002,145.177429,1950400
10/5/18,170.490005,171.919998,169.699997,171.279999,147.066406,1759200
10/8/18,172.070007,175.449997,171.710007,174.910004,150.183228,1537900
10/9/18,174.910004,176.669998,173.580002,175.100006,150.346375,1198300
10/10/18,174,175.770004,172.479996,172.619995,148.216995,1697500
10/11/18,173.429993,173.429993,169.830002,170.399994,146.310837,3494400
10/12/18,171.630005,174.570007,170.75,171.179993,146.980545,2415500
10/15/18,170.509995,173.179993,170.440002,171.020004,146.843201,1407500
10/16/18,171.729996,174.630005,170.710007,174.089996,149.479172,1255400
10/17/18,174.050003,175.210007,171.520004,172.75,148.328598,1140700
10/18/18,172.75,174.600006,171.600006,173.110001,148.637695,1160600
10/19/18,173.169998,175.410004,173.169998,174.770004,150.063049,1734100
10/22/18,174.979996,176.059998,171.770004,171.880005,147.581589,1210500
10/23/18,171.580002,173.759995,170.979996,172.690002,148.277069,1801500
10/24/18,172.610001,176.160004,172.5,174.009995,149.410477,2465100
10/25/18,177.339996,181.520004,174.889999,180.820007,155.257736,3018800
10/26/18,181.070007,181.490005,178.259995,179.759995,154.347595,2013200
10/29/18,180.929993,182.910004,179.759995,180.860001,155.29213,1831900
10/30/18,182.490005,188.210007,181.949997,187.75,161.208099,3125100
10/31/18,187.710007,187.710007,182.740005,183.520004,157.576065,2197700
11/1/18,184.270004,185.619995,181.470001,181.639999,155.961838,1393800
11/2/18,181.619995,182.5,177.770004,180.410004,154.905716,1453500
11/5/18,181.190002,183.979996,180.949997,183.149994,157.258347,1011400
11/6/18,183,183.75,181.009995,183.630005,157.670547,1024300
11/7/18,184.690002,187.380005,183.740005,187.270004,160.795944,1014000
11/8/18,186.190002,187.850006,185.149994,187.289993,160.813095,811000
11/9/18,187.289993,189.160004,186.770004,188.690002,162.015213,1262100
11/12/18,188.729996,191.160004,187.389999,187.919998,161.354034,916300
11/13/18,188.699997,189.169998,186.779999,188.860001,162.161163,1021500
11/14/18,189.070007,189.729996,186.199997,187.399994,160.907547,1025500
11/15/18,184.050003,184.820007,180.300003,182.419998,158.321228,1731000
11/16/18,182.410004,185.070007,181.100006,185.070007,160.62114,1609700
11/19/18,185.240005,186.889999,184.479996,186.820007,162.139969,1184800
11/20/18,185.75,186.539993,182.800003,183.169998,158.972153,1223100
11/21/18,183.559998,185.699997,182.600006,183.020004,158.841965,1379300
11/23/18,182.539993,183.559998,180.600006,182.429993,158.32991,330700
11/26/18,182.889999,183.300003,180.449997,180.729996,156.854477,1618800
11/27/18,181.149994,182.039993,179.710007,181.729996,157.722382,1721500
11/28/18,181.720001,184.320007,181.020004,184.300003,159.952866,1299900
11/29/18,183.979996,185.559998,182.460007,184.600006,160.213242,1061600
11/30/18,184.899994,186.429993,183.679993,185.690002,161.159225,3131000
12/3/18,186.5,186.990005,184.070007,186.949997,162.252792,1597000
12/4/18,187.070007,188.619995,184.539993,185.029999,160.586426,1337100
12/6/18,184.350006,190.759995,182.470001,190.589996,165.411911,2413500
12/7/18,189.940002,190.130005,187.369995,188.419998,163.52861,1472000
12/10/18,188.949997,188.949997,183.550003,186.100006,161.515076,1269900
12/11/18,190.25,191.490005,186.75,187.449997,162.686737,1608400
12/12/18,188.070007,188.229996,181.800003,182.5,158.39064,1688100
12/13/18,182.970001,186.100006,182.970001,184.059998,159.744568,2518100
12/14/18,183.619995,184.839996,181.369995,182.660004,158.52951,1681100
12/17/18,182.759995,183.389999,174.380005,174.979996,151.86409,1691200
12/18/18,176.059998,177.690002,173.169998,175,151.881454,1443500
12/19/18,174.929993,175.589996,170.940002,171.949997,149.23439,1833900
12/20/18,171.949997,172.25,167.740005,168.070007,145.866943,2304700
12/21/18,168.050003,172.130005,164.440002,164.880005,143.098373,3190500
12/24/18,164.880005,165.369995,160.580002,160.660004,139.435837,1176600
12/26/18,160.710007,166.660004,159.770004,166.660004,144.643234,1542500
12/27/18,165.520004,167.360001,162.600006,167.330002,145.224716,1661600
12/28/18,168.869995,170.149994,165.929993,168.100006,145.89299,1408000
12/31/18,168.259995,168.600006,164.979996,167.990005,145.797516,1225400
1/2/19,166.350006,167.289993,163.630005,165.009995,143.211197,1439900
1/3/19,164.339996,167.809998,164.309998,164.869995,143.089676,1559100
1/4/19,165.830002,168.860001,164.179993,167.380005,145.268097,1056100
1/7/19,167.839996,170.649994,167.570007,169.139999,146.795609,1571100
1/8/19,169.800003,173.589996,168.649994,173.179993,150.301865,1616000
1/9/19,173.669998,173.929993,171.800003,173.419998,150.510162,1022700
1/10/19,171.259995,173.919998,170.210007,173.350006,150.449448,1563400
1/11/19,173.179993,173.179993,170.570007,172.350006,149.581543,1470600
1/14/19,171.550003,172.419998,170.190002,170.740005,148.184235,1093900
1/15/19,170.839996,172.880005,170.619995,171.229996,148.609497,1462900
1/16/19,171.220001,173.059998,170.5,172.889999,150.050186,1359800
1/17/19,172.509995,173.880005,171.350006,173.270004,150.37999,1183100
1/18/19,175.520004,175.520004,172.169998,173.960007,150.978867,1251700
1/22/19,173.899994,174.050003,171.839996,173.259995,150.371307,1192600
1/23/19,173.289993,174.279999,172.399994,174.169998,151.161102,1299800
1/24/19,174,176.020004,173.039993,175.270004,152.115784,1345400
1/25/19,175.809998,177.399994,175.539993,177.110001,153.712723,1228400
1/28/19,176.660004,178.789993,175.550003,178.5,154.919083,1432800
1/29/19,178.110001,179.520004,177.690002,179.199997,155.526627,1817200
1/30/19,179.229996,182.619995,178.669998,181.25,157.305786,2389700
1/31/19,181,182.419998,179.589996,182.119995,158.060867,2544400
2/1/19,184.580002,185.220001,176.600006,179.210007,155.535309,2204400
2/4/19,179,181.899994,178.580002,181.869995,157.843872,1531600
2/5/19,182.339996,184.149994,181.119995,184,159.69249,1322900
2/6/19,184,184.970001,182.25,183.850006,159.562317,973500
2/7/19,182.570007,186.029999,181.380005,185.850006,161.298111,1579900
2/8/19,184.880005,186.440002,183.440002,184.100006,159.779282,1363600
2/11/19,184,185.479996,183.389999,185.300003,160.820786,1124500
2/12/19,185.929993,186.039993,183.610001,184.600006,160.213242,1905100
2/13/19,182.199997,184.5,181.639999,184,161.485809,1281200
2/14/19,184.050003,184.509995,182.169998,183.759995,161.275177,1136100
2/15/19,184.380005,184.380005,181.899994,183.360001,160.924118,1727800
2/19/19,183.470001,184.059998,181.710007,182.229996,159.932419,1555700
2/20/19,181.759995,181.949997,178.300003,179.220001,157.290695,1727100
2/21/19,178.690002,182.179993,178.509995,182.149994,159.862183,1617700
2/22/19,182.610001,185.220001,182.199997,183.630005,161.161072,1259100
2/25/19,184.369995,184.539993,182.520004,183.300003,160.87149,1234600
2/26/19,183.559998,183.949997,182.429993,183.279999,160.853928,907300
2/27/19,182.589996,182.899994,180.789993,181.240005,159.063522,1244200
2/28/19,181.160004,183.699997,180.210007,181.160004,158.993332,2336300
3/1/19,181.160004,181.490005,173.910004,175.570007,154.087296,2587600
3/4/19,177.380005,177.380005,173.160004,175.309998,153.859116,1827500
3/5/19,175.449997,177.169998,174.979996,176.399994,154.81575,1259800
3/6/19,176.479996,178.110001,176.089996,176.380005,154.798203,1572400
3/7/19,176.169998,177.619995,174.75,175.389999,153.929352,1567700
3/8/19,175,176.220001,173.380005,174.220001,152.902512,1440500
3/11/19,175,176,173.110001,175.880005,154.35939,1351500
